RPM,MAP,TempoDeInjecao,Confianca
3647,-0.55,3.0,0.004
3647,-0.45,5.3,0.004
3647,-0.35,3.6,0.006
3647,-0.25,10.4,0.005
3647,-0.15,11.0,0.004
3647,-0.05,4.9,0.006
3647,0.05,2.2,0.006
3648,-0.95,1.9,0.004
3648,-0.85,8.4,0.003
3648,-0.75,8.1,0.004
3648,-0.65,3.1,0.007
3648,-0.55,8.3,0.004
3648,-0.45,5.3,0.005
3648,-0.35,5.5,0.005
3648,-0.25,5.1,0.004
3648,-0.15,2.7,0.004
3648,-0.05,8.2,0.002
3648,0.05,9.6,0.004
3649,-0.95,13.8,0.002
3649,-0.85,10.1,0.002
3649,-0.75,3.5,0.006
3649,-0.65,9.0,0.004
3649,-0.55,5.1,0.003
3649,-0.45,4.7,0.006
3649,-0.35,10.0,0.005
3649,-0.25,5.1,0.004
3649,-0.15,4.1,0.004
3649,-0.05,1.9,0.008
3649,0.05,2.6,0.009
3650,-0.95,5.0,0.004
3650,-0.85,5.1,0.003
3650,-0.75,4.1,0.004
3650,-0.65,4.8,0.003
3650,-0.55,4.3,0.006
3650,-0.45,8.2,0.004
3650,-0.35,3.3,0.005
3650,-0.25,6.7,0.004
3650,-0.15,1.7,0.006
3650,-0.05,3.0,0.012
3650,0.05,2.2,0.01
3651,-0.95,9.3,0.004
3651,-0.85,9.4,0.004
3651,-0.75,15.0,0.001
3651,-0.65,3.7,0.003
3651,-0.55,1.7,0.004
3651,-0.45,4.1,0.004
3651,-0.35,4.3,0.001
3651,-0.25,4.5,0.004
3651,-0.15,2.5,0.006
3651,-0.05,3.2,0.009
3651,0.05,3.7,0.009
3652,-0.95,2.0,0.005
3652,-0.85,7.2,0.004
3652,-0.75,14.6,0.002
3652,-0.65,3.7,0.003
3652,-0.55,8.1,0.003
3652,-0.45,3.6,0.002
3652,-0.35,4.3,0.002
3652,-0.25,3.6,0.001
3652,-0.15,3.9,0.003
3652,-0.05,8.8,0.004
3652,0.05,2.4,0.008
3653,-0.95,2.0,0.008
3653,-0.85,6.5,0.005
3653,-0.75,6.2,0.004
3653,-0.65,3.7,0.002
3653,-0.55,4.3,0.002
3653,-0.45,7.1,0.002
3653,-0.35,4.3,0.001
3653,-0.25,3.0,0.005
3653,-0.15,11.4,0.004
3653,-0.05,2.4,0.004
3653,0.05,7.1,0.003
3654,-0.95,7.8,0.003
3654,-0.85,3.3,0.006
3654,-0.75,3.5,0.006
3654,-0.65,2.4,0.005
3654,-0.55,3.1,0.009
3654,-0.45,4.1,0.004
3654,-0.35,4.3,0.003
3654,-0.25,9.7,0.002
3654,-0.15,4.0,0.003
3654,-0.05,4.0,0.004
3654,0.05,3.4,0.007
3655,-0.95,13.1,0.003
3655,-0.85,11.9,0.008
3655,-0.75,5.4,0.005
3655,-0.65,3.7,0.003
3655,-0.55,12.7,0.001
3655,-0.45,4.1,0.004
3655,-0.35,11.0,0.002
3655,-0.25,2.5,0.007
3655,-0.15,11.4,0.002
3655,-0.05,1.8,0.006
3655,0.05,5.7,0.003
3656,-0.95,12.4,0.004
3656,-0.85,9.1,0.004
3656,-0.75,2.5,0.005
3656,-0.65,3.7,0.004
3656,-0.55,3.9,0.004
3656,-0.45,8.1,0.004
3656,-0.35,4.3,0.002
3656,-0.25,4.5,0.003
3656,-0.15,4.7,0.004
3656,-0.05,5.1,0.004
3656,0.05,5.4,0.006
3657,-0.95,3.1,0.004
3657,-0.85,5.2,0.005
3657,-0.75,3.5,0.006
3657,-0.65,3.7,0.004
3657,-0.55,3.7,0.006
3657,-0.45,4.0,0.004
3657,-0.35,10.9,0.003
3657,-0.25,11.4,0.003
3657,-0.15,1.9,0.004
3657,-0.05,8.3,0.004
3657,0.05,9.8,0.006
3658,-0.95,2.2,0.002
3658,-0.85,3.3,0.002
3658,-0.75,3.5,0.002
3658,-0.65,3.7,0.003
3658,-0.55,2.4,0.006
3658,-0.45,14.7,0.002
3658,-0.35,5.7,0.004
3658,-0.25,4.5,0.003
3658,-0.15,7.1,0.004
3658,-0.05,7.0,0.003
3658,0.05,2.1,0.003
3659,-0.95,9.1,0.002
3659,-0.85,8.8,0.002
3659,-0.75,4.1,0.002
3659,-0.65,3.7,0.004
3659,-0.55,9.6,0.004
3659,-0.45,4.1,0.007
3659,-0.35,7.9,0.005
3659,-0.25,1.9,0.004
3659,-0.15,4.7,0.002
3659,-0.05,15.0,0.001
3659,0.05,4.8,0.003
3660,-0.95,2.0,0.002
3660,-0.85,5.6,0.003
3660,-0.75,13.8,0.003
3660,-0.65,3.7,0.006
3660,-0.55,3.1,0.009
3660,-0.45,4.1,0.008
3660,-0.35,5.9,0.005
3660,-0.25,4.5,0.004
3660,-0.15,5.7,0.003
3660,-0.05,9.3,0.003
3660,0.05,1.8,0.005
3661,-0.95,12.0,0.005
3661,-0.85,7.6,0.004
3661,-0.75,3.6,0.005
3661,-0.65,1.8,0.004
3661,-0.55,4.5,0.006
3661,-0.45,4.1,0.003
3661,-0.35,4.4,0.005
3661,-0.25,4.5,0.007
3661,-0.15,4.8,0.005
3661,-0.05,1.5,0.003
3661,0.05,12.0,0.005
3662,-0.95,4.0,0.003
3662,-0.85,6.6,0.006
3662,-0.75,3.5,0.006
3662,-0.65,3.7,0.003
3662,-0.55,3.9,0.002
3662,-0.45,5.0,0.004
3662,-0.35,4.3,0.003
3662,-0.25,4.5,0.004
3662,-0.15,2.7,0.007
3662,-0.05,4.9,0.004
3662,0.05,2.6,0.004
3663,-0.95,4.8,0.003
3663,-0.85,3.3,0.003
3663,-0.75,7.8,0.002
3663,-0.65,2.4,0.004
3663,-0.55,4.5,0.003
3663,-0.45,4.1,0.003
3663,-0.35,3.0,0.003
3663,-0.25,4.4,0.004
3663,-0.15,6.6,0.007
3663,-0.05,4.9,0.002
3663,0.05,7.6,0.005
3664,-0.95,10.2,0.002
3664,-0.85,3.7,0.007
3664,-0.75,5.1,0.004
3664,-0.65,3.7,0.006
3664,-0.55,4.5,0.005
3664,-0.45,4.4,0.003
3664,-0.35,2.3,0.005
3664,-0.25,4.5,0.004
3664,-0.15,3.6,0.005
3664,-0.05,3.8,0.004
3664,0.05,5.1,0.003
3665,-0.95,9.6,0.003
3665,-0.85,5.8,0.004
3665,-0.75,3.4,0.006
3665,-0.65,11.6,0.005
3665,-0.55,3.6,0.005
3665,-0.45,5.2,0.004
3665,-0.35,4.3,0.005
3665,-0.25,3.6,0.003
3665,-0.15,3.0,0.004
3665,-0.05,2.8,0.003
3665,0.05,1.9,0.005
3666,-0.95,12.5,0.002
3666,-0.85,3.3,0.006
3666,-0.75,4.6,0.004
3666,-0.65,2.3,0.005
3666,-0.55,3.1,0.005
3666,-0.45,4.5,0.005
3666,-0.35,2.6,0.006
3666,-0.25,4.2,0.003
3666,-0.15,2.4,0.005
3666,-0.05,1.8,0.004
3666,0.05,4.3,0.003
3667,-0.95,3.1,0.006
3667,-0.85,2.3,0.003
3667,-0.75,11.5,0.005
3667,-0.65,2.3,0.005
3667,-0.55,3.9,0.003
3667,-0.45,3.2,0.004
3667,-0.35,8.8,0.004
3667,-0.25,10.0,0.002
3667,-0.15,4.7,0.005
3667,-0.05,8.2,0.006
3667,0.05,10.1,0.005
3668,-0.95,3.6,0.007
3668,-0.85,3.3,0.005
3668,-0.75,4.8,0.003
3668,-0.65,7.1,0.004
3668,-0.55,5.8,0.004
3668,-0.45,4.3,0.004
3668,-0.35,2.8,0.003
3668,-0.25,8.5,0.004
3668,-0.15,1.8,0.003
3668,-0.05,7.9,0.005
3668,0.05,3.0,0.009
3669,-0.95,5.6,0.003
3669,-0.85,3.8,0.002
3669,-0.75,8.5,0.005
3669,-0.65,3.2,0.004
3669,-0.55,3.0,0.003
3669,-0.45,3.3,0.003
3669,-0.35,2.1,0.003
3669,-0.25,9.6,0.005
3669,-0.15,4.6,0.005
3669,-0.05,2.1,0.003
3669,0.05,9.9,0.005
3670,-0.95,3.1,0.005
3670,-0.85,11.2,0.002
3670,-0.75,5.3,0.004
3670,-0.65,14.3,0.001
3670,-0.55,3.8,0.004
3670,-0.45,9.8,0.004
3670,-0.35,2.8,0.006
3670,-0.25,4.5,0.002
3670,-0.15,2.6,0.006
3670,-0.05,4.2,0.003
3670,0.05,11.9,0.004
3671,-0.95,3.1,0.005
3671,-0.85,3.3,0.006
3671,-0.75,9.4,0.004
3671,-0.65,2.6,0.009
3671,-0.55,4.2,0.002
3671,-0.45,4.6,0.006
3671,-0.35,3.8,0.004
3671,-0.25,4.7,0.001
3671,-0.15,4.7,0.002
3671,-0.05,3.7,0.005
3671,0.05,5.1,0.001
3672,-0.95,3.1,0.008
3672,-0.85,3.5,0.007
3672,-0.75,3.7,0.006
3672,-0.65,2.6,0.009
3672,-0.55,3.2,0.005
3672,-0.45,5.9,0.003
3672,-0.35,11.3,0.004
3672,-0.25,4.0,0.003
3672,-0.15,2.4,0.004
3672,-0.05,4.9,0.004
3672,0.05,5.1,0.003
3673,-0.95,3.1,0.009
3673,-0.85,3.3,0.005
3673,-0.75,7.6,0.005
3673,-0.65,5.0,0.003
3673,-0.55,2.9,0.004
3673,-0.45,12.0,0.003
3673,-0.35,5.9,0.004
3673,-0.25,2.3,0.008
3673,-0.15,4.0,0.004
3673,-0.05,4.1,0.003
3673,0.05,3.9,0.003
3674,-0.95,3.1,0.002
3674,-0.85,3.3,0.004
3674,-0.75,3.5,0.004
3674,-0.65,2.7,0.004
3674,-0.55,6.1,0.004
3674,-0.45,9.5,0.005
3674,-0.35,2.5,0.006
3674,-0.25,2.9,0.006
3674,-0.15,4.7,0.006
3674,-0.05,4.9,0.004
3674,0.05,1.9,0.003
3675,-0.95,3.1,0.002
3675,-0.85,3.3,0.003
3675,-0.75,6.1,0.002
3675,-0.65,3.7,0.006
3675,-0.55,11.4,0.005
3675,-0.45,2.6,0.01
3675,-0.35,4.3,0.006
3675,-0.25,4.5,0.004
3675,-0.15,9.5,0.004
3675,-0.05,1.3,0.002
3675,0.05,5.1,0.005
3676,-0.95,7.4,0.002
3676,-0.85,5.2,0.001
3676,-0.75,2.4,0.005
3676,-0.65,10.4,0.003
3676,-0.55,3.6,0.006
3676,-0.45,4.4,0.006
3676,-0.35,9.3,0.005
3676,-0.25,7.6,0.002
3676,-0.15,4.7,0.004
3676,-0.05,1.7,0.004
3676,0.05,7.1,0.006
3677,-0.95,7.5,0.001
3677,-0.85,5.7,0.002
3677,-0.75,3.9,0.002
3677,-0.65,2.1,0.004
3677,-0.55,3.3,0.005
3677,-0.45,8.8,0.005
3677,-0.35,3.8,0.007
3677,-0.25,4.1,0.005
3677,-0.15,4.7,0.005
3677,-0.05,11.6,0.004
3677,0.05,10.9,0.004
3678,-0.95,4.1,0.003
3678,-0.85,4.9,0.002
3678,-0.75,10.7,0.003
3678,-0.65,8.7,0.004
3678,-0.55,4.6,0.004
3678,-0.45,4.1,0.007
3678,-0.35,2.5,0.007
3678,-0.25,2.7,0.005
3678,-0.15,4.7,0.004
3678,-0.05,2.7,0.005
3678,0.05,9.4,0.003
3679,-0.95,2.8,0.003
3679,-0.85,5.4,0.003
3679,-0.75,4.1,0.004
3679,-0.65,5.2,0.004
3679,-0.55,7.2,0.004
3679,-0.45,9.8,0.003
3679,-0.35,7.3,0.004
3679,-0.25,3.2,0.003
3679,-0.15,4.4,0.003
3679,-0.05,2.0,0.004
3679,0.05,2.1,0.005
3680,-0.95,8.8,0.003
3680,-0.85,3.7,0.004
3680,-0.75,2.6,0.004
3680,-0.65,8.0,0.005
3680,-0.55,11.6,0.003
3680,-0.45,4.1,0.004
3680,-0.35,2.0,0.003
3680,-0.25,2.9,0.007
3680,-0.15,1.6,0.002
3680,-0.05,2.4,0.004
3680,0.05,10.6,0.006
3681,-0.95,3.6,0.006
3681,-0.85,3.9,0.006
3681,-0.75,8.1,0.004
3681,-0.65,4.1,0.005
3681,-0.55,3.9,0.004
3681,-0.45,4.1,0.003
3681,-0.35,4.3,0.005
3681,-0.25,1.9,0.005
3681,-0.15,6.9,0.004
3681,-0.05,2.7,0.005
3681,0.05,2.3,0.009
3682,-0.95,4.6,0.003
3682,-0.85,4.4,0.005
3682,-0.75,5.0,0.005
3682,-0.65,3.2,0.004
3682,-0.55,6.7,0.003
3682,-0.45,4.1,0.005
3682,-0.35,3.0,0.005
3682,-0.25,4.3,0.003
3682,-0.15,3.4,0.004
3682,-0.05,2.1,0.005
3682,0.05,14.8,0.003
3683,-0.95,10.6,0.004
3683,-0.85,9.5,0.003
3683,-0.75,13.4,0.001
3683,-0.65,2.3,0.003
3683,-0.55,3.9,0.005
3683,-0.45,4.1,0.007
3683,-0.35,2.7,0.004
3683,-0.25,2.4,0.005
3683,-0.15,3.9,0.003
3683,-0.05,4.2,0.002
3683,0.05,1.8,0.004
3684,-0.95,1.6,0.002
3684,-0.85,13.4,0.001
3684,-0.75,11.9,0.004
3684,-0.65,12.0,0.004
3684,-0.55,3.9,0.004
3684,-0.45,4.1,0.005
3684,-0.35,3.1,0.004
3684,-0.25,4.4,0.003
3684,-0.15,6.0,0.003
3684,-0.05,4.6,0.005
3684,0.05,1.9,0.01
3685,-0.95,3.1,0.003
3685,-0.85,4.2,0.004
3685,-0.75,5.1,0.002
3685,-0.65,10.1,0.002
3685,-0.55,3.9,0.007
3685,-0.45,8.5,0.004
3685,-0.35,2.9,0.003
3685,-0.25,2.4,0.003
3685,-0.15,11.5,0.003
3685,-0.05,3.8,0.009
3685,0.05,3.7,0.007
3686,-0.95,3.6,0.004
3686,-0.85,3.5,0.002
3686,-0.75,5.4,0.002
3686,-0.65,3.4,0.008
3686,-0.55,3.4,0.003
3686,-0.45,6.5,0.003
3686,-0.35,4.3,0.002
3686,-0.25,3.9,0.005
3686,-0.15,6.6,0.004
3686,-0.05,1.8,0.006
3686,0.05,2.5,0.005
3687,-0.95,7.1,0.002
3687,-0.85,11.7,0.003
3687,-0.75,2.2,0.005
3687,-0.65,3.7,0.006
3687,-0.55,3.9,0.004
3687,-0.45,4.1,0.003
3687,-0.35,2.3,0.003
3687,-0.25,4.5,0.001
3687,-0.15,2.2,0.005
3687,-0.05,10.1,0.006
3687,0.05,1.4,0.002
3688,-0.95,4.8,0.002
3688,-0.85,13.1,0.002
3688,-0.75,10.5,0.005
3688,-0.65,4.5,0.005
3688,-0.55,3.9,0.006
3688,-0.45,4.1,0.002
3688,-0.35,4.5,0.002
3688,-0.25,2.0,0.003
3688,-0.15,6.3,0.003
3688,-0.05,4.9,0.007
3688,0.05,6.4,0.004
3689,-0.95,4.5,0.005
3689,-0.85,4.1,0.005
3689,-0.75,3.4,0.004
3689,-0.65,8.6,0.005
3689,-0.55,3.9,0.002
3689,-0.45,2.2,0.002
3689,-0.35,3.9,0.002
3689,-0.25,6.8,0.002
3689,-0.15,4.7,0.005
3689,-0.05,1.8,0.006
3689,0.05,4.6,0.005
3690,-0.95,3.1,0.004
3690,-0.85,3.7,0.002
3690,-0.75,3.3,0.003
3690,-0.65,2.2,0.005
3690,-0.55,11.8,0.002
3690,-0.45,3.7,0.005
3690,-0.35,8.1,0.002
3690,-0.25,2.8,0.006
3690,-0.15,4.7,0.004
3690,-0.05,9.6,0.004
3690,0.05,5.1,0.008
3691,-0.95,4.5,0.002
3691,-0.85,4.0,0.003
3691,-0.75,3.5,0.002
3691,-0.65,2.5,0.003
3691,-0.55,2.9,0.004
3691,-0.45,2.3,0.005
3691,-0.35,3.3,0.005
3691,-0.25,2.6,0.004
3691,-0.15,11.5,0.004
3691,-0.05,3.4,0.007
3691,0.05,6.1,0.004
3692,-0.95,3.1,0.004
3692,-0.85,4.0,0.004
3692,-0.75,3.5,0.003
3692,-0.65,3.7,0.003
3692,-0.55,9.9,0.004
3692,-0.45,11.2,0.003
3692,-0.35,3.3,0.006
3692,-0.25,2.9,0.007
3692,-0.15,4.7,0.003
3692,-0.05,4.9,0.004
3692,0.05,5.1,0.003
3693,-0.95,2.2,0.003
3693,-0.85,3.3,0.003
3693,-0.75,8.5,0.002
3693,-0.65,3.7,0.002
3693,-0.55,13.7,0.001
3693,-0.45,4.1,0.004
3693,-0.35,7.3,0.003
3693,-0.25,9.7,0.004
3693,-0.15,3.3,0.003
3693,-0.05,14.1,0.001
3693,0.05,2.9,0.004
3694,-0.95,2.5,0.004
3694,-0.85,7.3,0.002
3694,-0.75,2.7,0.003
3694,-0.65,4.1,0.004
3694,-0.55,1.9,0.004
3694,-0.45,4.1,0.003
3694,-0.35,4.3,0.004
3694,-0.25,8.3,0.004
3694,-0.15,4.5,0.004
3694,-0.05,6.1,0.004
3694,0.05,5.1,0.004
3695,-0.95,2.8,0.004
3695,-0.85,3.2,0.002
3695,-0.75,8.8,0.003
3695,-0.65,2.8,0.006
3695,-0.55,12.4,0.001
3695,-0.45,4.3,0.004
3695,-0.35,3.9,0.005
3695,-0.25,4.5,0.003
3695,-0.15,1.9,0.003
3695,-0.05,11.4,0.005
3695,0.05,6.2,0.004
3696,-0.95,10.8,0.004
3696,-0.85,3.3,0.004
3696,-0.75,4.4,0.005
3696,-0.65,4.0,0.001
3696,-0.55,4.4,0.002
3696,-0.45,7.5,0.002
3696,-0.35,11.4,0.003
3696,-0.25,4.5,0.002
3696,-0.15,2.9,0.005
3696,-0.05,11.0,0.002
3696,0.05,2.5,0.004
3697,-0.95,8.3,0.005
3697,-0.85,4.9,0.004
3697,-0.75,9.4,0.003
3697,-0.65,3.5,0.003
3697,-0.55,7.9,0.002
3697,-0.45,4.1,0.001
3697,-0.35,4.1,0.002
3697,-0.25,7.8,0.002
3697,-0.15,2.1,0.002
3697,-0.05,2.5,0.005
3697,0.05,11.5,0.003
3698,-0.95,7.6,0.004
3698,-0.85,10.5,0.006
3698,-0.75,3.1,0.006
3698,-0.65,4.2,0.004
3698,-0.55,3.9,0.003
3698,-0.45,4.1,0.003
3698,-0.35,10.4,0.003
3698,-0.25,4.5,0.002
3698,-0.15,2.3,0.003
3698,-0.05,6.7,0.003
3698,0.05,4.2,0.004
3699,-0.95,2.9,0.006
3699,-0.85,3.1,0.008
3699,-0.75,3.5,0.007
3699,-0.65,5.4,0.003
3699,-0.55,3.9,0.002
3699,-0.45,6.0,0.002
3699,-0.35,3.4,0.002
3699,-0.25,4.3,0.003
3699,-0.15,8.1,0.001
3699,-0.05,10.8,0.002
3699,0.05,3.0,0.002
3700,-0.95,3.0,0.004
3700,-0.85,4.9,0.007
3700,-0.75,3.2,0.006
3700,-0.65,2.1,0.006
3700,-0.55,3.9,0.004
3700,-0.45,5.1,0.003
3700,-0.35,4.3,0.002
3700,-0.25,4.5,0.002
3700,-0.15,3.7,0.003
3700,-0.05,3.4,0.003
3700,0.05,2.4,0.001
3701,-0.95,2.5,0.01
3701,-0.85,3.9,0.007
3701,-0.75,6.5,0.004
3701,-0.65,5.7,0.005
3701,-0.55,3.9,0.005
3701,-0.45,9.5,0.004
3701,-0.35,2.2,0.004
3701,-0.25,2.6,0.006
3701,-0.15,3.5,0.004
3701,-0.05,11.1,0.002
3701,0.05,7.9,0.003
3702,-0.95,2.8,0.006
3702,-0.85,4.6,0.007
3702,-0.75,6.3,0.006
3702,-0.65,11.2,0.003
3702,-0.55,11.5,0.003
3702,-0.45,1.0,0.001
3702,-0.35,6.4,0.002
3702,-0.25,4.5,0.004
3702,-0.15,4.0,0.003
3702,-0.05,2.6,0.005
3702,0.05,11.9,0.005
3703,-0.95,3.0,0.005
3703,-0.85,4.7,0.008
3703,-0.75,3.5,0.005
3703,-0.65,3.7,0.004
3703,-0.55,3.9,0.003
3703,-0.45,8.6,0.004
3703,-0.35,2.2,0.008
3703,-0.25,11.0,0.004
3703,-0.15,9.7,0.005
3703,-0.05,8.7,0.004
3703,0.05,3.6,0.006
3704,-0.95,4.9,0.005
3704,-0.85,3.9,0.005
3704,-0.75,11.3,0.004
3704,-0.65,2.9,0.005
3704,-0.55,3.9,0.005
3704,-0.45,4.1,0.004
3704,-0.35,5.0,0.007
3704,-0.25,3.0,0.008
3704,-0.15,4.7,0.005
3704,-0.05,6.7,0.002
3704,0.05,5.1,0.006
3705,-0.95,14.5,0.001
3705,-0.85,10.0,0.008
3705,-0.75,7.3,0.005
3705,-0.65,10.5,0.002
3705,-0.55,5.8,0.002
3705,-0.45,4.1,0.006
3705,-0.35,3.2,0.004
3705,-0.25,4.1,0.003
3705,-0.15,2.7,0.006
3705,-0.05,1.8,0.003
3705,0.05,2.0,0.007
3706,-0.95,12.0,0.003
3706,-0.85,3.3,0.008
3706,-0.75,4.3,0.006
3706,-0.65,2.7,0.005
3706,-0.55,12.0,0.004
3706,-0.45,4.1,0.004
3706,-0.35,4.3,0.005
3706,-0.25,6.0,0.004
3706,-0.15,1.7,0.002
3706,-0.05,4.9,0.006
3706,0.05,10.4,0.005
3707,-0.95,5.0,0.004
3707,-0.85,3.2,0.005
3707,-0.75,8.1,0.008
3707,-0.65,2.4,0.01
3707,-0.55,4.8,0.006
3707,-0.45,5.7,0.007
3707,-0.35,4.3,0.005
3707,-0.25,4.5,0.004
3707,-0.15,10.1,0.005
3707,-0.05,4.1,0.006
3707,0.05,3.7,0.007
3708,-0.95,2.8,0.009
3708,-0.85,6.9,0.007
3708,-0.75,3.8,0.009
3708,-0.65,12.6,0.004
3708,-0.55,2.0,0.005
3708,-0.45,4.3,0.006
3708,-0.35,2.2,0.007
3708,-0.25,7.6,0.005
3708,-0.15,3.7,0.007
3708,-0.05,6.2,0.006
3708,0.05,4.3,0.007
3709,-0.95,3.1,0.004
3709,-0.85,7.4,0.006
3709,-0.75,3.5,0.007
3709,-0.65,2.7,0.006
3709,-0.55,11.3,0.006
3709,-0.45,4.1,0.005
3709,-0.35,9.1,0.006
3709,-0.25,9.1,0.005
3709,-0.15,4.7,0.005
3709,-0.05,1.7,0.006
3709,0.05,5.1,0.007
3710,-0.95,2.8,0.008
3710,-0.85,10.5,0.005
3710,-0.75,4.1,0.005
3710,-0.65,5.2,0.002
3710,-0.55,2.8,0.008
3710,-0.45,5.5,0.006
3710,-0.35,3.7,0.006
3710,-0.25,2.7,0.007
3710,-0.15,1.9,0.005
3710,-0.05,2.9,0.006
3710,0.05,5.1,0.005
3711,-0.95,2.4,0.013
3711,-0.85,3.3,0.006
3711,-0.75,8.7,0.003
3711,-0.65,8.5,0.006
3711,-0.55,9.4,0.003
3711,-0.45,3.6,0.005
3711,-0.35,2.0,0.006
3711,-0.25,8.8,0.005
3711,-0.15,3.3,0.003
3711,-0.05,3.9,0.003
3711,0.05,2.3,0.008
3712,-0.95,1.8,0.005
3712,-0.85,3.0,0.007
3712,-0.75,3.2,0.01
3712,-0.65,3.7,0.005
3712,-0.55,2.6,0.004
3712,-0.45,7.9,0.002
3712,-0.35,2.8,0.004
3712,-0.25,4.5,0.001
3712,-0.15,2.4,0.007
3712,-0.05,11.3,0.003
3712,0.05,6.5,0.005
3713,-0.95,3.3,0.005
3713,-0.85,3.3,0.006
3713,-0.75,3.6,0.005
3713,-0.65,4.8,0.005
3713,-0.55,6.4,0.005
3713,-0.45,4.9,0.001
3713,-0.35,5.4,0.001
3713,-0.25,4.5,0.002
3713,-0.15,11.3,0.004
3713,-0.05,7.1,0.005
3713,0.05,8.8,0.004
3714,-0.95,3.1,0.004
3714,-0.85,10.1,0.007
3714,-0.75,3.5,0.007
3714,-0.65,3.7,0.004
3714,-0.55,11.1,0.002
3714,-0.45,4.1,0.005
3714,-0.35,2.5,0.002
3714,-0.25,9.1,0.001
3714,-0.15,4.7,0.002
3714,-0.05,2.0,0.006
3714,0.05,10.2,0.003
3715,-0.95,3.6,0.005
3715,-0.85,4.6,0.004
3715,-0.75,11.6,0.003
3715,-0.65,3.7,0.002
3715,-0.55,2.5,0.004
3715,-0.45,4.1,0.004
3715,-0.35,4.3,0.002
3715,-0.25,2.3,0.001
3715,-0.15,4.7,0.003
3715,-0.05,1.7,0.004
3715,0.05,1.8,0.004
3716,-0.95,3.1,0.006
3716,-0.85,4.7,0.004
3716,-0.75,4.4,0.003
3716,-0.65,3.7,0.004
3716,-0.55,3.6,0.005
3716,-0.45,4.1,0.005
3716,-0.35,1.3,0.0
3716,-0.25,4.5,0.001
3716,-0.15,2.0,0.003
3716,-0.05,11.8,0.002
3716,0.05,5.0,0.002
3717,-0.95,3.1,0.003
3717,-0.85,4.1,0.005
3717,-0.75,14.6,0.003
3717,-0.65,10.9,0.004
3717,-0.55,3.7,0.002
3717,-0.45,4.1,0.002
3717,-0.35,4.3,0.002
3717,-0.25,13.4,0.0
3717,-0.15,6.1,0.001
3717,-0.05,3.6,0.001
3717,0.05,8.9,0.003
3718,-0.95,4.2,0.006
3718,-0.85,4.0,0.007
3718,-0.75,7.9,0.004
3718,-0.65,9.3,0.003
3718,-0.55,3.9,0.002
3718,-0.45,4.1,0.002
3718,-0.35,4.3,0.002
3718,-0.25,1.5,0.001
3718,-0.15,4.7,0.002
3718,-0.05,3.0,0.003
3718,0.05,11.1,0.002
3719,-0.95,4.7,0.006
3719,-0.85,4.2,0.007
3719,-0.75,3.5,0.006
3719,-0.65,3.7,0.003
3719,-0.55,3.9,0.001
3719,-0.45,3.7,0.003
3719,-0.35,4.3,0.002
3719,-0.25,7.2,0.001
3719,-0.15,9.3,0.002
3719,-0.05,3.8,0.003
3719,0.05,5.1,0.003
3720,-0.95,1.7,0.006
3720,-0.85,4.8,0.004
3720,-0.75,8.1,0.003
3720,-0.65,3.7,0.003
3720,-0.55,3.9,0.001
3720,-0.45,10.2,0.003
3720,-0.35,2.6,0.002
3720,-0.25,11.0,0.003
3720,-0.15,4.7,0.002
3720,-0.05,4.9,0.003
3720,0.05,2.2,0.009
3721,-0.95,4.7,0.004
3721,-0.85,4.9,0.003
3721,-0.75,4.2,0.004
3721,-0.65,4.9,0.003
3721,-0.55,5.4,0.002
3721,-0.45,4.1,0.002
3721,-0.35,5.1,0.002
3721,-0.25,4.5,0.002
3721,-0.15,4.7,0.004
3721,-0.05,4.9,0.005
3721,0.05,4.4,0.004
3722,-0.95,10.5,0.005
3722,-0.85,3.3,0.002
3722,-0.75,8.0,0.002
3722,-0.65,3.1,0.002
3722,-0.55,3.9,0.003
3722,-0.45,12.6,0.001
3722,-0.35,4.0,0.004
3722,-0.25,10.0,0.003
3722,-0.15,4.9,0.003
3722,-0.05,12.5,0.002
3722,0.05,4.0,0.003
3723,-0.95,2.8,0.008
3723,-0.85,4.6,0.003
3723,-0.75,13.9,0.0
3723,-0.65,3.7,0.002
3723,-0.55,3.9,0.005
3723,-0.45,14.0,0.002
3723,-0.35,10.2,0.004
3723,-0.25,4.5,0.005
3723,-0.15,4.7,0.003
3723,-0.05,3.8,0.003
3723,0.05,3.4,0.003
3724,-0.95,1.7,0.003
3724,-0.85,3.3,0.004
3724,-0.75,3.5,0.003
3724,-0.65,3.5,0.002
3724,-0.55,3.9,0.004
3724,-0.45,1.7,0.004
3724,-0.35,6.6,0.002
3724,-0.25,4.5,0.005
3724,-0.15,3.5,0.004
3724,-0.05,2.6,0.005
3724,0.05,5.1,0.003
3725,-0.95,10.8,0.006
3725,-0.85,3.3,0.006
3725,-0.75,12.1,0.002
3725,-0.65,3.7,0.006
3725,-0.55,2.5,0.006
3725,-0.45,3.0,0.007
3725,-0.35,4.4,0.006
3725,-0.25,5.4,0.005
3725,-0.15,7.0,0.004
3725,-0.05,2.8,0.003
3725,0.05,7.8,0.004
3726,-0.95,3.1,0.006
3726,-0.85,3.3,0.007
3726,-0.75,2.2,0.008
3726,-0.65,3.7,0.006
3726,-0.55,6.3,0.005
3726,-0.45,4.9,0.007
3726,-0.35,8.3,0.005
3726,-0.25,1.8,0.006
3726,-0.15,5.7,0.004
3726,-0.05,4.9,0.003
3726,0.05,7.1,0.004
3727,-0.95,3.1,0.005
3727,-0.85,3.3,0.005
